6.3,4.9,11.6,23.2,11.9,9.4,8.2,4.2,3.7,7.8,4.9,2.8,1.9,2.3,2.1,0.6,0.1,0.7,2.3,3.1,3.3,1.7,1.3,0.7,-0.1,0.1,1.7,0.7,-0.3,-0.7,-0.7,-0.9,-0.3,0,-0.3,0.2,0.1,1.4,-1.3,-0.7,-0.3,0,0.3,2.7,0.8,-0.1,0.5,1,0.5,0,-0.3
13.5,11.7,3.2,24.3,25.2,15.3,10.1,14.5,18.3,28.7,21.4,7.2,3.4,2.3,2.5,2.7,3,7.1,5.7,8.6,9.3,6.2,4.8,6.3,4.5,4.9,4.4,7.5,0.8,2.3,4.1,2.8,3.5,3.6,2.8,2.2,2.5,4.7,2.8,2.9,4,2.2,1.3,1.3,0.7,1,1.9,1.5,0.4,0.5,2.5
4.7,5.2,6.1,9.5,10.7,9.8,6.7,3.1,4.5,6.3,8.1,9.4,8.7,6.4,4.1,0.3,-0.1,1.4,3.4,3.3,3.1,3.2,3.6,2.2,1.9,1.2,1.4,1,1,3.2,2.7,2.1,2,2.2,2.5,2.7,2.3,3.4,0.4,2.3,3.4,2.7,1.7,0.6,0.5,0.3,1.7,1.5,1.7,0.8,2.5
5.5,4.9,12.1,23.8,14.9,15.8,29.1,17.5,18.2,26.4,27.9,58.9,101.9,65.4,57.7,86.2,131.8,114.2,20,26.7,22.7,15.5,9.8,7,35,34.4,20.6,15.9,16.6,9.5,6.4,5,4.5,4.7,4,3.6,4,5.1,5.3,4.2,3.4,4.1,3.8,4,2.7,2.8,6,4.9,3.6,3.4,5.7
7.5,7.8,8,9.6,10.2,8.8,6.4,4.1,4.2,6.5,6.7,5.9,2.7,3.3,2.3,0.1,-0.7,0.7,1.1,2.5,3.2,3.2,2.6,2.8,1.9,1.9,2.1,2,2.2,2.4,4.2,3.3,2.1,1.3,1.7,1.1,1.6,2.5,1.2,1.3,2.3,2.5,2.5,1,0.6,0.3,1.4,1.7,2.6,1.3,2.7
10.4,6.9,8.2,11.1,14.7,16.9,14.4,12,13.7,17.2,15.4,16.2,7.3,6.2,15.4,13.2,15.7,6.4,5.7,6.1,2.6,1,1.3,1.7,3.8,2.3,1.2,1.3,-0.1,2.6,2.6,2.7,1.8,2.3,3,3.4,2.4,4,2.1,2.3,4,1.1,1.1,1.2,0.3,0.6,1.9,1.6,1.6,1.7,3.9
6.2,7.3,7.4,9.4,11.7,9.2,9.1,8.2,4.5,10.9,13.6,11.3,8.5,6.2,5.7,7.2,8.7,6.7,4.5,4.1,3.4,2.3,2.3,1.4,2.5,1.3,2.6,2.3,2.4,3.1,3,1.3,2.5,0.5,1.5,2.3,0.7,3.8,2.2,2.4,1.3,0.7,2.1,2,2.2,3.5,1.9,2.8,2.2,1.3,3.5
11.9,10.7,13,25.1,15.3,21.1,31,21,21.9,15.9,19,21.7,24,28.4,19.5,12.3,9.6,10.1,12.7,13.6,11.8,9.6,6.8,5.4,4.2,3.1,2.3,2.6,2.3,2.9,4.4,3.6,3.2,2.4,2.3,3.1,2.5,2.6,-0.8,1.4,3.7,2.8,0.3,-0.3,0.5,0.6,1.4,1,0.3,0,1.3
8.2,8.3,11.4,15.7,17,17.6,24.5,19.8,15.7,15.6,14.5,14.4,12.2,11.3,8.8,8.8,5.2,4.8,6.8,6.7,5.9,5.9,4.6,4.7,4.7,3.6,2,1.8,2.3,3.4,3.6,3.1,3,3,3.4,3.5,2.8,4.1,-0.3,1.8,3.2,2.4,1.4,-0.2,-0.5,-0.2,2,1.7,0.7,-0.3,3.1
7.4,6,6.7,9.9,9.8,10.2,11.4,10,7.2,13.7,12.1,8.6,8.9,8,7.4,4.2,4.2,5.8,6.4,10.4,9.4,2.4,4.7,2.2,2.5,0.5,0.7,-0.3,0.5,0.9,2.4,2.2,1.9,0.4,0.5,1.4,2.2,3.4,-0.5,1.2,3,0.9,0,-0.2,0,1,1.8,2,1.8,0.5,2.2
6.6,6.7,8.8,9.8,6.7,1.7,1.3,1,3.6,4,6.5,5.7,2.9,2.9,3.4,0.8,1.4,1.9,3.2,5.4,5.9,4,3.3,0.9,1.8,0.8,0.5,0,0.8,1.6,1,0.6,0.6,0.8,1.2,1.1,0.7,2.4,-0.5,0.7,0.2,-0.7,-0.2,0,-1.1,-0.4,0.5,0.9,0.4,-0.7,0.6
19,15.4,13.9,23.9,21.2,17.5,26,61.9,63.5,94.3,37.6,29.1,31.4,48.4,45,34.6,38.9,68.8,63.3,60.3,66,70.1,66.1,105.2,89.1,80.4,85.7,84.6,64.9,54.9,54.4,45,21.6,8.6,8.2,9.6,8.8,10.4,6.3,8.6,6.5,8.9,7.5,8.9,7.7,7.8,11.1,16.3,15.2,12.3,19.6
9.4,7.1,9.2,16,24.2,16.6,15.8,8.3,13.4,18,11.9,8.6,4.6,5,6.1,3.4,4.1,4.2,5.7,8,7.5,4.6,2.6,2.2,2.7,2.9,2.2,1.8,1.7,1.2,1.6,1.5,1.4,1.4,2.1,2.5,2.4,3.5,2,2.5,3.8,2.6,2.3,1.5,0.4,1,2.6,2.3,1.7,1,2.5
4.3,3.3,6.2,11.1,9.1,5.7,6.5,7.6,11.3,13.5,10.3,6.1,3.2,4.3,3.5,1.9,3.7,4.1,4.8,5.4,4.2,3,3,2.6,2.8,2.9,2.3,1.6,2.2,3.4,2.8,1.6,2.3,2.7,3.4,3.2,2.9,3.8,-0.4,1.6,3.2,2.1,1.5,1.6,0.1,1.3,2.1,2.4,1.8,1.2,4.7
